train_accu,test_accu,train_loss,test_loss,epoch,step
0.968750,0.937500,0.090990,0.127848,2.000000,4911.000000
0.937500,1.000000,0.139079,0.156462,2.000000,4931.000000
0.937500,1.000000,0.180497,0.189744,2.000000,4951.000000
0.875000,0.937500,0.301657,0.156150,2.000000,4971.000000
0.968750,0.937500,0.078606,0.082447,2.000000,4991.000000
0.937500,1.000000,0.167593,0.167122,2.000000,5011.000000
0.968750,0.937500,0.131257,0.138076,2.000000,5031.000000
0.875000,1.000000,0.203008,0.220790,2.000000,5051.000000
0.968750,0.937500,0.068350,0.134208,2.000000,5071.000000
0.937500,1.000000,0.106631,0.169215,2.000000,5091.000000
0.968750,0.875000,0.318921,0.131450,2.000000,5111.000000
0.937500,1.000000,0.216159,0.167768,2.000000,5131.000000
0.968750,1.000000,0.038813,0.148700,2.000000,5151.000000
0.968750,1.000000,0.218510,0.218964,2.000000,5171.000000
1.000000,0.937500,0.424588,0.127923,2.000000,5191.000000
0.968750,1.000000,0.030202,0.222862,2.000000,5211.000000
0.937500,0.937500,0.094473,0.241199,2.000000,5231.000000
0.937500,0.875000,0.291373,0.081007,2.000000,5251.000000
0.937500,0.812500,0.290695,0.108069,2.000000,5271.000000
0.968750,1.000000,0.046634,0.175200,2.000000,5291.000000
0.937500,1.000000,0.281373,0.159903,2.000000,5311.000000
0.937500,0.937500,0.036885,0.150852,2.000000,5331.000000
0.968750,1.000000,0.100663,0.101203,2.000000,5351.000000
0.843750,1.000000,0.141541,0.187412,2.000000,5371.000000
0.812500,0.937500,0.158236,0.258380,2.000000,5391.000000
0.937500,0.937500,0.069093,0.118217,2.000000,5411.000000
0.937500,0.937500,0.057439,0.063937,2.000000,5431.000000
0.937500,0.937500,0.111646,0.276844,2.000000,5451.000000
0.906250,0.937500,0.022587,0.173049,2.000000,5471.000000
0.875000,1.000000,0.105120,0.262913,2.000000,5491.000000
0.968750,1.000000,0.405516,0.262677,2.000000,5511.000000
0.937500,0.937500,0.160209,0.093280,2.000000,5531.000000
0.968750,1.000000,0.130261,0.168775,2.000000,5551.000000
0.937500,0.937500,0.098295,0.170319,2.000000,5571.000000
1.000000,1.000000,0.138371,0.180246,2.000000,5591.000000
0.906250,0.812500,0.123041,0.131985,2.000000,5611.000000
0.937500,1.000000,0.078466,0.208024,2.000000,5631.000000
0.906250,0.937500,0.051877,0.118097,2.000000,5651.000000
0.937500,0.937500,0.080081,0.155150,2.000000,5671.000000
0.937500,1.000000,0.063222,0.128878,2.000000,5691.000000
0.937500,1.000000,0.211436,0.107929,2.000000,5711.000000
0.906250,1.000000,0.177678,0.252767,2.000000,5731.000000
0.937500,0.937500,0.063545,0.129266,2.000000,5751.000000
0.968750,0.937500,0.099782,0.089846,2.000000,5771.000000
0.875000,0.937500,0.114647,0.131477,2.000000,5791.000000
0.968750,0.937500,0.201138,0.176941,2.000000,5811.000000
0.937500,1.000000,0.100444,0.155830,2.000000,5831.000000
1.000000,0.812500,0.273900,0.158889,2.000000,5851.000000
0.968750,1.000000,0.035547,0.209107,2.000000,5871.000000
0.937500,1.000000,0.214778,0.091781,2.000000,5891.000000
1.000000,1.000000,0.038908,0.237311,3.000000,5896.000000
0.937500,1.000000,0.063290,0.183560,3.000000,5916.000000
1.000000,0.937500,0.141968,0.156194,3.000000,5936.000000
0.937500,1.000000,0.085094,0.157203,3.000000,5956.000000
0.906250,0.937500,0.100046,0.104865,3.000000,5976.000000
0.968750,1.000000,0.087794,0.200028,3.000000,5996.000000
0.906250,0.937500,0.042806,0.326709,3.000000,6016.000000
0.968750,0.875000,0.069254,0.112056,3.000000,6036.000000
0.968750,1.000000,0.207113,0.157785,3.000000,6056.000000
1.000000,0.937500,0.136912,0.171408,3.000000,6076.000000
1.000000,0.937500,0.208660,0.105864,3.000000,6096.000000
0.875000,1.000000,0.019204,0.233354,3.000000,6116.000000
0.875000,1.000000,0.082504,0.255997,3.000000,6136.000000
1.000000,1.000000,0.129915,0.220590,3.000000,6156.000000
0.843750,1.000000,0.151326,0.185492,3.000000,6176.000000
1.000000,0.937500,0.269080,0.168430,3.000000,6196.000000
0.937500,0.875000,0.071692,0.167614,3.000000,6216.000000
0.968750,0.937500,0.066935,0.218409,3.000000,6236.000000
0.968750,1.000000,0.046632,0.168582,3.000000,6256.000000
0.906250,1.000000,0.161560,0.199256,3.000000,6276.000000
0.875000,1.000000,0.237433,0.206994,3.000000,6296.000000
0.937500,0.875000,0.101324,0.176657,3.000000,6316.000000
1.000000,0.937500,0.254434,0.139922,3.000000,6336.000000
0.968750,1.000000,0.127393,0.255044,3.000000,6356.000000
0.968750,0.937500,0.068321,0.129887,3.000000,6376.000000
0.906250,1.000000,0.233929,0.193809,3.000000,6396.000000
1.000000,0.937500,0.034613,0.105033,3.000000,6416.000000
0.968750,1.000000,0.149159,0.114277,3.000000,6436.000000
0.906250,0.937500,0.192319,0.095673,3.000000,6456.000000
0.937500,1.000000,0.041705,0.168434,3.000000,6476.000000
0.968750,0.937500,0.209041,0.161181,3.000000,6496.000000
0.937500,0.937500,0.143676,0.135928,3.000000,6516.000000
0.906250,1.000000,0.088430,0.161156,3.000000,6536.000000
1.000000,0.875000,0.472225,0.156368,3.000000,6556.000000
0.968750,1.000000,0.088898,0.218490,3.000000,6576.000000
0.968750,0.812500,0.074979,0.137009,3.000000,6596.000000
0.875000,0.937500,0.172728,0.113446,3.000000,6616.000000
0.968750,1.000000,0.108992,0.156227,3.000000,6636.000000
0.937500,1.000000,0.153506,0.194965,3.000000,6656.000000
0.968750,0.937500,0.047503,0.162448,3.000000,6676.000000
1.000000,0.937500,0.101556,0.157120,3.000000,6696.000000
0.968750,1.000000,0.066858,0.170044,3.000000,6716.000000
1.000000,1.000000,0.083175,0.153058,3.000000,6736.000000
0.968750,0.937500,0.044145,0.221131,3.000000,6756.000000
0.968750,0.875000,0.083963,0.130932,3.000000,6776.000000
1.000000,1.000000,0.152669,0.187247,3.000000,6796.000000
0.937500,0.875000,0.109774,0.066217,3.000000,6816.000000
1.000000,1.000000,0.167207,0.148559,3.000000,6836.000000
0.937500,1.000000,0.178692,0.191078,3.000000,6856.000000
1.000000,0.812500,0.141684,0.070283,3.000000,6876.000000
1.000000,1.000000,0.186275,0.128830,3.000000,6896.000000
0.937500,1.000000,0.081964,0.183357,3.000000,6916.000000
1.000000,0.937500,0.112349,0.274142,3.000000,6936.000000
0.968750,0.812500,0.142270,0.128954,3.000000,6956.000000
0.937500,0.937500,0.203974,0.181296,3.000000,6976.000000
0.968750,0.812500,0.197712,0.179214,3.000000,6996.000000
0.937500,0.937500,0.022855,0.145569,3.000000,7016.000000
0.937500,0.937500,0.162882,0.171052,3.000000,7036.000000
0.968750,0.937500,0.113288,0.121033,3.000000,7056.000000
0.968750,1.000000,0.209646,0.115409,3.000000,7076.000000
0.875000,0.937500,0.183185,0.136307,3.000000,7096.000000
0.937500,1.000000,0.207422,0.201376,3.000000,7116.000000
1.000000,1.000000,0.246450,0.151612,3.000000,7136.000000
0.968750,0.875000,0.122998,0.149143,3.000000,7156.000000
1.000000,0.937500,0.207679,0.167746,3.000000,7176.000000
1.000000,1.000000,0.084396,0.131959,3.000000,7196.000000
0.968750,1.000000,0.249967,0.118478,3.000000,7216.000000
0.875000,1.000000,0.221800,0.142806,3.000000,7236.000000
0.968750,0.875000,0.036166,0.145105,3.000000,7256.000000
0.937500,1.000000,0.132839,0.093243,3.000000,7276.000000
0.968750,0.937500,0.044713,0.105892,3.000000,7296.000000
0.968750,0.937500,0.030520,0.161010,3.000000,7316.000000
0.968750,1.000000,0.019642,0.123852,3.000000,7336.000000
0.937500,0.937500,0.388944,0.196550,3.000000,7356.000000
0.968750,1.000000,0.112372,0.181822,3.000000,7376.000000
0.937500,0.937500,0.081233,0.159063,3.000000,7396.000000
0.968750,1.000000,0.207061,0.137100,3.000000,7416.000000
0.906250,1.000000,0.090892,0.124789,3.000000,7436.000000
1.000000,1.000000,0.118724,0.197760,3.000000,7456.000000
0.968750,1.000000,0.044048,0.107372,3.000000,7476.000000
1.000000,0.937500,0.042827,0.075324,3.000000,7496.000000
1.000000,1.000000,0.179124,0.139552,3.000000,7516.000000
0.937500,1.000000,0.259236,0.132622,3.000000,7536.000000
0.906250,0.937500,0.060866,0.131755,3.000000,7556.000000
0.937500,0.875000,0.158219,0.149482,3.000000,7576.000000
1.000000,0.937500,0.665095,0.120455,3.000000,7596.000000
1.000000,0.937500,0.149532,0.170724,3.000000,7616.000000
0.968750,0.937500,0.128140,0.110535,3.000000,7636.000000
0.968750,0.875000,0.024261,0.196359,3.000000,7656.000000
0.968750,1.000000,0.207625,0.149096,3.000000,7676.000000
0.937500,0.937500,0.047404,0.099070,3.000000,7696.000000
1.000000,0.875000,0.068516,0.231317,3.000000,7716.000000
0.906250,0.937500,0.042884,0.091311,3.000000,7736.000000
1.000000,1.000000,0.069601,0.094817,3.000000,7756.000000
0.968750,1.000000,0.042725,0.160194,3.000000,7776.000000
0.968750,0.937500,0.163162,0.173968,3.000000,7796.000000
1.000000,0.937500,0.164224,0.080146,3.000000,7816.000000
0.968750,0.937500,0.037451,0.135935,3.000000,7836.000000
0.937500,0.937500,0.070380,0.142298,3.000000,7856.000000
1.000000,0.937500,0.049710,0.152778,4.000000,7861.000000
0.968750,1.000000,0.257444,0.130163,4.000000,7881.000000
1.000000,0.937500,0.088758,0.188622,4.000000,7901.000000
0.906250,1.000000,0.199772,0.079867,4.000000,7921.000000
1.000000,1.000000,0.182740,0.118529,4.000000,7941.000000
0.937500,0.875000,0.027064,0.222946,4.000000,7961.000000
0.937500,0.937500,0.044745,0.148767,4.000000,7981.000000
0.968750,1.000000,0.097696,0.138125,4.000000,8001.000000
0.937500,1.000000,0.127914,0.173213,4.000000,8021.000000
0.968750,1.000000,0.068902,0.125406,4.000000,8041.000000
0.937500,0.937500,0.218018,0.126778,4.000000,8061.000000
0.968750,1.000000,0.067286,0.221620,4.000000,8081.000000
1.000000,0.812500,0.075468,0.073730,4.000000,8101.000000
1.000000,1.000000,0.230635,0.167739,4.000000,8121.000000
0.968750,0.937500,0.039456,0.121909,4.000000,8141.000000
0.937500,0.937500,0.042949,0.092885,4.000000,8161.000000
0.968750,0.937500,0.135341,0.137569,4.000000,8181.000000
0.968750,0.937500,0.091092,0.150994,4.000000,8201.000000
0.937500,1.000000,0.032578,0.185882,4.000000,8221.000000
0.937500,1.000000,0.068693,0.183728,4.000000,8241.000000
0.937500,1.000000,0.019591,0.104237,4.000000,8261.000000
0.937500,0.875000,0.072724,0.120605,4.000000,8281.000000
0.968750,0.875000,0.303414,0.121626,4.000000,8301.000000
0.968750,1.000000,0.103601,0.198168,4.000000,8321.000000
0.937500,1.000000,0.063298,0.150591,4.000000,8341.000000
0.906250,0.937500,0.094204,0.152446,4.000000,8361.000000
0.937500,1.000000,0.048962,0.171733,4.000000,8381.000000
0.906250,0.937500,0.034652,0.188605,4.000000,8401.000000
1.000000,0.875000,0.186794,0.129696,4.000000,8421.000000
0.968750,0.875000,0.064603,0.113250,4.000000,8441.000000
0.968750,0.937500,0.030373,0.188886,4.000000,8461.000000
1.000000,0.937500,0.025362,0.094835,4.000000,8481.000000
0.968750,1.000000,0.050978,0.109129,4.000000,8501.000000
0.968750,0.937500,0.107242,0.085272,4.000000,8521.000000
1.000000,0.812500,0.117714,0.153856,4.000000,8541.000000
1.000000,0.937500,0.182124,0.162414,4.000000,8561.000000
1.000000,0.937500,0.079722,0.142686,4.000000,8581.000000
1.000000,1.000000,0.134264,0.128699,4.000000,8601.000000
1.000000,1.000000,0.110250,0.235651,4.000000,8621.000000
0.968750,0.937500,0.097013,0.103536,4.000000,8641.000000
0.875000,1.000000,0.162606,0.169359,4.000000,8661.000000
0.937500,1.000000,0.119432,0.114860,4.000000,8681.000000
0.968750,1.000000,0.199449,0.134870,4.000000,8701.000000
1.000000,0.937500,0.210778,0.146433,4.000000,8721.000000
0.968750,0.812500,0.185665,0.162262,4.000000,8741.000000
0.968750,0.937500,0.019741,0.116075,4.000000,8761.000000
1.000000,1.000000,0.219529,0.144495,4.000000,8781.000000
0.968750,1.000000,0.039343,0.148265,4.000000,8801.000000
1.000000,0.937500,0.016055,0.130049,4.000000,8821.000000
0.937500,1.000000,0.112742,0.069889,4.000000,8841.000000
0.937500,1.000000,0.016720,0.176883,4.000000,8861.000000
1.000000,1.000000,0.088029,0.047827,4.000000,8881.000000
0.968750,0.937500,0.111781,0.148687,4.000000,8901.000000
0.968750,1.000000,0.065643,0.192378,4.000000,8921.000000
0.937500,0.937500,0.102301,0.132799,4.000000,8941.000000
0.968750,1.000000,0.115454,0.179410,4.000000,8961.000000
1.000000,0.937500,0.133912,0.076134,4.000000,8981.000000
1.000000,0.937500,0.134446,0.145758,4.000000,9001.000000
0.968750,0.937500,0.293575,0.181623,4.000000,9021.000000
1.000000,0.937500,0.119573,0.154896,4.000000,9041.000000
0.937500,0.937500,0.112570,0.212450,4.000000,9061.000000
0.968750,1.000000,0.170521,0.199376,4.000000,9081.000000
0.968750,1.000000,0.074753,0.139384,4.000000,9101.000000
1.000000,0.937500,0.204696,0.139219,4.000000,9121.000000
0.968750,0.937500,0.211967,0.091654,4.000000,9141.000000
0.875000,0.875000,0.113632,0.190969,4.000000,9161.000000
0.968750,1.000000,0.203073,0.143454,4.000000,9181.000000
0.968750,0.937500,0.318098,0.186008,4.000000,9201.000000
0.968750,1.000000,0.107259,0.134350,4.000000,9221.000000
0.937500,1.000000,0.177642,0.173572,4.000000,9241.000000
0.937500,1.000000,0.065698,0.106997,4.000000,9261.000000
0.937500,1.000000,0.209438,0.138302,4.000000,9281.000000
0.968750,0.875000,0.123168,0.181639,4.000000,9301.000000
1.000000,0.937500,0.195819,0.111101,4.000000,9321.000000
0.937500,1.000000,0.094953,0.117884,4.000000,9341.000000
1.000000,0.937500,0.054696,0.140448,4.000000,9361.000000
1.000000,1.000000,0.137110,0.168824,4.000000,9381.000000
0.937500,0.937500,0.031795,0.113577,4.000000,9401.000000
1.000000,1.000000,0.170128,0.086538,4.000000,9421.000000
1.000000,1.000000,0.111479,0.163058,4.000000,9441.000000
0.937500,1.000000,0.173891,0.151142,4.000000,9461.000000
0.937500,0.937500,0.022856,0.077535,4.000000,9481.000000
0.968750,1.000000,0.059864,0.146214,4.000000,9501.000000
0.968750,0.937500,0.072073,0.145092,4.000000,9521.000000
1.000000,1.000000,0.146456,0.134483,4.000000,9541.000000
0.937500,0.875000,0.026023,0.057245,4.000000,9561.000000
0.906250,1.000000,0.127067,0.098726,4.000000,9581.000000
1.000000,1.000000,0.173031,0.134888,4.000000,9601.000000
0.968750,0.937500,0.080205,0.114363,4.000000,9621.000000
1.000000,0.875000,0.083174,0.092953,4.000000,9641.000000
0.968750,0.937500,0.091435,0.129817,4.000000,9661.000000
0.968750,0.875000,0.038875,0.163903,4.000000,9681.000000
0.937500,1.000000,0.066352,0.096894,4.000000,9701.000000
0.968750,1.000000,0.221857,0.170721,4.000000,9721.000000
0.968750,1.000000,0.033968,0.201647,4.000000,9741.000000
0.968750,1.000000,0.098147,0.178982,4.000000,9761.000000
0.968750,0.937500,0.061593,0.101444,4.000000,9781.000000
0.968750,1.000000,0.090320,0.194876,4.000000,9801.000000
0.937500,1.000000,0.160357,0.116304,4.000000,9821.000000
